,regist_date,fuel_type,region,region_regist,whole_region_car_regist
0,2023.11,휘발유,서울,1660056.0,12307350.0
1,2023.11,경유,서울,1012182.0,12307350.0
2,2023.11,엘피지,서울,223115.0,12307350.0
3,2023.11,등유,서울,0.0,12307350.0
4,2023.11,전기,서울,71591.0,12307350.0
5,2023.11,알코올,서울,1.0,12307350.0
6,2023.11,태양열,서울,0.0,12307350.0
7,2023.11,CNG,서울,7871.0,12307350.0
8,2023.11,LNG,서울,1.0,12307350.0
9,2023.11,하이브리드(휘발유+전기),서울,199622.0,12307350.0
10,2023.11,하이브리드(경유+전기),서울,4763.0,12307350.0
11,2023.11,하이브리드(LPG+전기),서울,1514.0,12307350.0
12,2023.11,하이브리드(CNG+전기),서울,44.0,12307350.0
13,2023.11,하이브리드(LNG+전기),서울,0.0,12307350.0
14,2023.11,수소,서울,3176.0,12307350.0
15,2023.11,기타연료,서울,7612.0,12307350.0
16,2023.11,총계,서울,3191548.0,12307350.0
17,2023.11,휘발유,부산,743028.0,12307350.0
18,2023.11,경유,부산,519991.0,12307350.0
19,2023.11,엘피지,부산,101969.0,12307350.0
20,2023.11,등유,부산,0.0,12307350.0
21,2023.11,전기,부산,33770.0,12307350.0
22,2023.11,알코올,부산,1.0,12307350.0
23,2023.11,태양열,부산,0.0,12307350.0
24,2023.11,CNG,부산,2377.0,12307350.0
25,2023.11,LNG,부산,3.0,12307350.0
26,2023.11,하이브리드(휘발유+전기),부산,97575.0,12307350.0
27,2023.11,하이브리드(경유+전기),부산,7910.0,12307350.0
28,2023.11,하이브리드(LPG+전기),부산,652.0,12307350.0
29,2023.11,하이브리드(CNG+전기),부산,2.0,12307350.0
30,2023.11,하이브리드(LNG+전기),부산,0.0,12307350.0
31,2023.11,수소,부산,2054.0,12307350.0
32,2023.11,기타연료,부산,16349.0,12307350.0
33,2023.11,총계,부산,1525681.0,12307350.0
34,2023.11,휘발유,대구,601921.0,12307350.0
35,2023.11,경유,대구,440888.0,12307350.0
36,2023.11,엘피지,대구,101464.0,12307350.0
37,2023.11,등유,대구,0.0,12307350.0
38,2023.11,전기,대구,30272.0,12307350.0
39,2023.11,알코올,대구,0.0,12307350.0
40,2023.11,태양열,대구,0.0,12307350.0
41,2023.11,CNG,대구,2253.0,12307350.0
42,2023.11,LNG,대구,0.0,12307350.0
43,2023.11,하이브리드(휘발유+전기),대구,69763.0,12307350.0
44,2023.11,하이브리드(경유+전기),대구,3805.0,12307350.0
45,2023.11,하이브리드(LPG+전기),대구,711.0,12307350.0
46,2023.11,하이브리드(CNG+전기),대구,13.0,12307350.0
47,2023.11,하이브리드(LNG+전기),대구,0.0,12307350.0
48,2023.11,수소,대구,624.0,12307350.0
49,2023.11,기타연료,대구,5026.0,12307350.0
50,2023.11,총계,대구,1256740.0,12307350.0
51,2023.11,휘발유,인천,842845.0,12307350.0
52,2023.11,경유,인천,580536.0,12307350.0
53,2023.11,엘피지,인천,99823.0,12307350.0
54,2023.11,등유,인천,0.0,12307350.0
55,2023.11,전기,인천,38551.0,12307350.0
56,2023.11,알코올,인천,0.0,12307350.0
57,2023.11,태양열,인천,0.0,12307350.0
58,2023.11,CNG,인천,2353.0,12307350.0
59,2023.11,LNG,인천,3.0,12307350.0
60,2023.11,하이브리드(휘발유+전기),인천,133682.0,12307350.0
61,2023.11,하이브리드(경유+전기),인천,12025.0,12307350.0
62,2023.11,하이브리드(LPG+전기),인천,611.0,12307350.0
63,2023.11,하이브리드(CNG+전기),인천,32.0,12307350.0
64,2023.11,하이브리드(LNG+전기),인천,0.0,12307350.0
65,2023.11,수소,인천,1933.0,12307350.0
66,2023.11,기타연료,인천,14237.0,12307350.0
67,2023.11,총계,인천,1726631.0,12307350.0
68,2023.11,휘발유,광주,320097.0,12307350.0
69,2023.11,경유,광주,257246.0,12307350.0
70,2023.11,엘피지,광주,87269.0,12307350.0
71,2023.11,등유,광주,0.0,12307350.0
72,2023.11,전기,광주,12235.0,12307350.0
73,2023.11,알코올,광주,0.0,12307350.0
74,2023.11,태양열,광주,0.0,12307350.0
75,2023.11,CNG,광주,1192.0,12307350.0
76,2023.11,LNG,광주,0.0,12307350.0
77,2023.11,하이브리드(휘발유+전기),광주,37732.0,12307350.0
78,2023.11,하이브리드(경유+전기),광주,880.0,12307350.0
79,2023.11,하이브리드(LPG+전기),광주,545.0,12307350.0
80,2023.11,하이브리드(CNG+전기),광주,26.0,12307350.0
81,2023.11,하이브리드(LNG+전기),광주,0.0,12307350.0
82,2023.11,수소,광주,1238.0,12307350.0
83,2023.11,기타연료,광주,4216.0,12307350.0
84,2023.11,총계,광주,722676.0,12307350.0
85,2023.11,휘발유,대전,354042.0,12307350.0
86,2023.11,경유,대전,239794.0,12307350.0
87,2023.11,엘피지,대전,64949.0,12307350.0
88,2023.11,등유,대전,0.0,12307350.0
89,2023.11,전기,대전,17418.0,12307350.0
90,2023.11,알코올,대전,0.0,12307350.0
91,2023.11,태양열,대전,0.0,12307350.0
92,2023.11,CNG,대전,1320.0,12307350.0
93,2023.11,LNG,대전,0.0,12307350.0
94,2023.11,하이브리드(휘발유+전기),대전,37263.0,12307350.0
95,2023.11,하이브리드(경유+전기),대전,772.0,12307350.0
96,2023.11,하이브리드(LPG+전기),대전,419.0,12307350.0
97,2023.11,하이브리드(CNG+전기),대전,0.0,12307350.0
98,2023.11,하이브리드(LNG+전기),대전,0.0,12307350.0
99,2023.11,수소,대전,1519.0,12307350.0
100,2023.11,기타연료,대전,4075.0,12307350.0
101,2023.11,총계,대전,721571.0,12307350.0
102,2023.11,휘발유,울산,306807.0,12307350.0
103,2023.11,경유,울산,206064.0,12307350.0
104,2023.11,엘피지,울산,34229.0,12307350.0
105,2023.11,등유,울산,0.0,12307350.0
106,2023.11,전기,울산,7688.0,12307350.0
107,2023.11,알코올,울산,0.0,12307350.0
108,2023.11,태양열,울산,0.0,12307350.0
109,2023.11,CNG,울산,777.0,12307350.0
110,2023.11,LNG,울산,0.0,12307350.0
111,2023.11,하이브리드(휘발유+전기),울산,34357.0,12307350.0
112,2023.11,하이브리드(경유+전기),울산,363.0,12307350.0
113,2023.11,하이브리드(LPG+전기),울산,410.0,12307350.0
