,regist_date,fuel_type,region,region_regist,whole_region_car_regist
0,2024.11,휘발유,서울,1645768.0,12421138.0
1,2024.11,경유,서울,953875.0,12421138.0
2,2024.11,엘피지,서울,220144.0,12421138.0
3,2024.11,등유,서울,0.0,12421138.0
4,2024.11,전기,서울,82824.0,12421138.0
5,2024.11,알코올,서울,0.0,12421138.0
6,2024.11,태양열,서울,0.0,12421138.0
7,2024.11,CNG,서울,7194.0,12421138.0
8,2024.11,LNG,서울,1.0,12421138.0
9,2024.11,하이브리드(휘발유+전기),서울,249441.0,12421138.0
10,2024.11,하이브리드(경유+전기),서울,5952.0,12421138.0
11,2024.11,하이브리드(LPG+전기),서울,1403.0,12421138.0
12,2024.11,하이브리드(CNG+전기),서울,43.0,12421138.0
13,2024.11,하이브리드(LNG+전기),서울,0.0,12421138.0
14,2024.11,수소,서울,3253.0,12421138.0
15,2024.11,수소전기,서울,0.0,12421138.0
16,2024.11,기타연료,서울,7529.0,12421138.0
17,2024.11,총계,서울,3177427.0,12421138.0
18,2024.11,휘발유,부산,749431.0,12421138.0
19,2024.11,경유,부산,491975.0,12421138.0
20,2024.11,엘피지,부산,101449.0,12421138.0
21,2024.11,등유,부산,0.0,12421138.0
22,2024.11,전기,부산,43531.0,12421138.0
23,2024.11,알코올,부산,1.0,12421138.0
24,2024.11,태양열,부산,0.0,12421138.0
25,2024.11,CNG,부산,2067.0,12421138.0
26,2024.11,LNG,부산,3.0,12421138.0
27,2024.11,하이브리드(휘발유+전기),부산,138219.0,12421138.0
28,2024.11,하이브리드(경유+전기),부산,10423.0,12421138.0
29,2024.11,하이브리드(LPG+전기),부산,587.0,12421138.0
30,2024.11,하이브리드(CNG+전기),부산,0.0,12421138.0
31,2024.11,하이브리드(LNG+전기),부산,0.0,12421138.0
32,2024.11,수소,부산,2252.0,12421138.0
33,2024.11,수소전기,부산,31.0,12421138.0
34,2024.11,기타연료,부산,16318.0,12421138.0
35,2024.11,총계,부산,1556287.0,12421138.0
36,2024.11,휘발유,대구,600938.0,12421138.0
37,2024.11,경유,대구,424503.0,12421138.0
38,2024.11,엘피지,대구,101127.0,12421138.0
39,2024.11,등유,대구,0.0,12421138.0
40,2024.11,전기,대구,35012.0,12421138.0
41,2024.11,알코올,대구,0.0,12421138.0
42,2024.11,태양열,대구,0.0,12421138.0
43,2024.11,CNG,대구,2136.0,12421138.0
44,2024.11,LNG,대구,0.0,12421138.0
45,2024.11,하이브리드(휘발유+전기),대구,87608.0,12421138.0
46,2024.11,하이브리드(경유+전기),대구,4342.0,12421138.0
47,2024.11,하이브리드(LPG+전기),대구,634.0,12421138.0
48,2024.11,하이브리드(CNG+전기),대구,11.0,12421138.0
49,2024.11,하이브리드(LNG+전기),대구,0.0,12421138.0
50,2024.11,수소,대구,687.0,12421138.0
51,2024.11,수소전기,대구,0.0,12421138.0
52,2024.11,기타연료,대구,5114.0,12421138.0
53,2024.11,총계,대구,1262112.0,12421138.0
54,2024.11,휘발유,인천,839151.0,12421138.0
55,2024.11,경유,인천,548636.0,12421138.0
56,2024.11,엘피지,인천,100511.0,12421138.0
57,2024.11,등유,인천,0.0,12421138.0
58,2024.11,전기,인천,54387.0,12421138.0
59,2024.11,알코올,인천,0.0,12421138.0
60,2024.11,태양열,인천,0.0,12421138.0
61,2024.11,CNG,인천,2074.0,12421138.0
62,2024.11,LNG,인천,3.0,12421138.0
63,2024.11,하이브리드(휘발유+전기),인천,174690.0,12421138.0
64,2024.11,하이브리드(경유+전기),인천,13401.0,12421138.0
65,2024.11,하이브리드(LPG+전기),인천,558.0,12421138.0
66,2024.11,하이브리드(CNG+전기),인천,16.0,12421138.0
67,2024.11,하이브리드(LNG+전기),인천,0.0,12421138.0
68,2024.11,수소,인천,2551.0,12421138.0
69,2024.11,수소전기,인천,20.0,12421138.0
70,2024.11,기타연료,인천,14301.0,12421138.0
71,2024.11,총계,인천,1750299.0,12421138.0
72,2024.11,휘발유,광주,322701.0,12421138.0
73,2024.11,경유,광주,248049.0,12421138.0
74,2024.11,엘피지,광주,87095.0,12421138.0
75,2024.11,등유,광주,0.0,12421138.0
76,2024.11,전기,광주,15093.0,12421138.0
77,2024.11,알코올,광주,0.0,12421138.0
78,2024.11,태양열,광주,0.0,12421138.0
79,2024.11,CNG,광주,1121.0,12421138.0
80,2024.11,LNG,광주,0.0,12421138.0
81,2024.11,하이브리드(휘발유+전기),광주,48873.0,12421138.0
82,2024.11,하이브리드(경유+전기),광주,1067.0,12421138.0
83,2024.11,하이브리드(LPG+전기),광주,496.0,12421138.0
84,2024.11,하이브리드(CNG+전기),광주,26.0,12421138.0
85,2024.11,하이브리드(LNG+전기),광주,0.0,12421138.0
86,2024.11,수소,광주,1272.0,12421138.0
87,2024.11,수소전기,광주,0.0,12421138.0
88,2024.11,기타연료,광주,4416.0,12421138.0
89,2024.11,총계,광주,730209.0,12421138.0
90,2024.11,휘발유,대전,361207.0,12421138.0
91,2024.11,경유,대전,230655.0,12421138.0
92,2024.11,엘피지,대전,65434.0,12421138.0
93,2024.11,등유,대전,0.0,12421138.0
94,2024.11,전기,대전,21098.0,12421138.0
95,2024.11,알코올,대전,0.0,12421138.0
96,2024.11,태양열,대전,0.0,12421138.0
97,2024.11,CNG,대전,1233.0,12421138.0
98,2024.11,LNG,대전,0.0,12421138.0
99,2024.11,하이브리드(휘발유+전기),대전,49547.0,12421138.0
100,2024.11,하이브리드(경유+전기),대전,976.0,12421138.0
101,2024.11,하이브리드(LPG+전기),대전,370.0,12421138.0
102,2024.11,하이브리드(CNG+전기),대전,0.0,12421138.0
103,2024.11,하이브리드(LNG+전기),대전,0.0,12421138.0
104,2024.11,수소,대전,1816.0,12421138.0
105,2024.11,수소전기,대전,0.0,12421138.0
106,2024.11,기타연료,대전,4065.0,12421138.0
107,2024.11,총계,대전,736401.0,12421138.0
108,2024.11,휘발유,울산,308996.0,12421138.0
109,2024.11,경유,울산,196888.0,12421138.0
110,2024.11,엘피지,울산,34669.0,12421138.0
111,2024.11,등유,울산,0.0,12421138.0
112,2024.11,전기,울산,9684.0,12421138.0
113,2024.11,알코올,울산,0.0,12421138.0
114,2024.11,태양열,울산,0.0,12421138.0
115,2024.11,CNG,울산,734.0,12421138.0
116,2024.11,LNG,울산,0.0,12421138.0
117,2024.11,하이브리드(휘발유+전기),울산,46631.0,12421138.0
118,2024.11,하이브리드(경유+전기),울산,448.0,12421138.0
119,2024.11,하이브리드(LPG+전기),울산,358.0,12421138.0
120,2024.11,하이브리드(CNG+전기),울산,46.0,12421138.0
121,2024.11,하이브리드(LNG+전기),울산,0.0,12421138.0
122,2024.11,수소,울산,2954.0,12421138.0
123,2024.11,수소전기,울산,14.0,12421138.0
124,2024.11,기타연료,울산,5548.0,12421138.0
125,2024.11,총계,울산,606970.0,12421138.0
126,2024.11,휘발유,세종,99429.0,12421138.0
127,2024.11,경유,세종,62648.0,12421138.0
128,2024.11,엘피지,세종,13111.0,12421138.0
129,2024.11,등유,세종,0.0,12421138.0
130,2024.11,전기,세종,5343.0,12421138.0
131,2024.11,알코올,세종,0.0,12421138.0
132,2024.11,태양열,세종,0.0,12421138.0
133,2024.11,CNG,세종,159.0,12421138.0
134,2024.11,LNG,세종,0.0,12421138.0
135,2024.11,하이브리드(휘발유+전기),세종,19108.0,12421138.0
136,2024.11,하이브리드(경유+전기),세종,310.0,12421138.0
137,2024.11,하이브리드(LPG+전기),세종,108.0,12421138.0
138,2024.11,하이브리드(CNG+전기),세종,11.0,12421138.0
139,2024.11,하이브리드(LNG+전기),세종,0.0,12421138.0
140,2024.11,수소,세종,530.0,12421138.0
141,2024.11,수소전기,세종,0.0,12421138.0
142,2024.11,기타연료,세종,1310.0,12421138.0
143,2024.11,총계,세종,202067.0,12421138.0
144,2024.11,휘발유,경기,3228660.0,12421138.0
145,2024.11,경유,경기,2301827.0,12421138.0
146,2024.11,엘피지,경기,402897.0,12421138.0
147,2024.11,등유,경기,1.0,12421138.0
148,2024.11,전기,경기,149479.0,12421138.0
