,regist_date,fuel_type,region,region_regist,whole_region_car_regist
0,2021.11,휘발유,서울,1646122.0,11732285.0
1,2021.11,경유,서울,1088003.0,11732285.0
2,2021.11,엘피지,서울,245825.0,11732285.0
3,2021.11,등유,서울,0.0,11732285.0
4,2021.11,전기,서울,38840.0,11732285.0
5,2021.11,알코올,서울,0.0,11732285.0
6,2021.11,태양열,서울,0.0,11732285.0
7,2021.11,CNG,서울,8977.0,11732285.0
8,2021.11,LNG,서울,0.0,11732285.0
9,2021.11,하이브리드(휘발유+전기),서울,136308.0,11732285.0
10,2021.11,하이브리드(경유+전기),서울,2079.0,11732285.0
11,2021.11,하이브리드(LPG+전기),서울,1659.0,11732285.0
12,2021.11,하이브리드(CNG+전기),서울,51.0,11732285.0
13,2021.11,하이브리드(LNG+전기),서울,0.0,11732285.0
14,2021.11,수소,서울,2383.0,11732285.0
15,2021.11,기타연료,서울,6989.0,11732285.0
16,2021.11,총계,서울,3177236.0,11732285.0
17,2021.11,휘발유,부산,704346.0,11732285.0
18,2021.11,경유,부산,554709.0,11732285.0
19,2021.11,엘피지,부산,113503.0,11732285.0
20,2021.11,등유,부산,0.0,11732285.0
21,2021.11,전기,부산,11766.0,11732285.0
22,2021.11,알코올,부산,1.0,11732285.0
23,2021.11,태양열,부산,0.0,11732285.0
24,2021.11,CNG,부산,2713.0,11732285.0
25,2021.11,LNG,부산,2.0,11732285.0
26,2021.11,하이브리드(휘발유+전기),부산,52492.0,11732285.0
27,2021.11,하이브리드(경유+전기),부산,3059.0,11732285.0
28,2021.11,하이브리드(LPG+전기),부산,735.0,11732285.0
29,2021.11,하이브리드(CNG+전기),부산,2.0,11732285.0
30,2021.11,하이브리드(LNG+전기),부산,0.0,11732285.0
31,2021.11,수소,부산,1306.0,11732285.0
32,2021.11,기타연료,부산,15869.0,11732285.0
33,2021.11,총계,부산,1460503.0,11732285.0
34,2021.11,휘발유,대구,581707.0,11732285.0
35,2021.11,경유,대구,451527.0,11732285.0
36,2021.11,엘피지,대구,107907.0,11732285.0
37,2021.11,등유,대구,1.0,11732285.0
38,2021.11,전기,대구,16083.0,11732285.0
39,2021.11,알코올,대구,0.0,11732285.0
40,2021.11,태양열,대구,0.0,11732285.0
41,2021.11,CNG,대구,2424.0,11732285.0
42,2021.11,LNG,대구,0.0,11732285.0
43,2021.11,하이브리드(휘발유+전기),대구,43435.0,11732285.0
44,2021.11,하이브리드(경유+전기),대구,1568.0,11732285.0
45,2021.11,하이브리드(LPG+전기),대구,840.0,11732285.0
46,2021.11,하이브리드(CNG+전기),대구,13.0,11732285.0
47,2021.11,하이브리드(LNG+전기),대구,0.0,11732285.0
48,2021.11,수소,대구,309.0,11732285.0
49,2021.11,기타연료,대구,4484.0,11732285.0
50,2021.11,총계,대구,1210298.0,11732285.0
51,2021.11,휘발유,인천,807266.0,11732285.0
52,2021.11,경유,인천,634789.0,11732285.0
53,2021.11,엘피지,인천,117273.0,11732285.0
54,2021.11,등유,인천,0.0,11732285.0
55,2021.11,전기,인천,11775.0,11732285.0
56,2021.11,알코올,인천,0.0,11732285.0
57,2021.11,태양열,인천,0.0,11732285.0
58,2021.11,CNG,인천,2556.0,11732285.0
59,2021.11,LNG,인천,3.0,11732285.0
60,2021.11,하이브리드(휘발유+전기),인천,77236.0,11732285.0
61,2021.11,하이브리드(경유+전기),인천,5875.0,11732285.0
62,2021.11,하이브리드(LPG+전기),인천,703.0,11732285.0
63,2021.11,하이브리드(CNG+전기),인천,37.0,11732285.0
64,2021.11,하이브리드(LNG+전기),인천,0.0,11732285.0
65,2021.11,수소,인천,998.0,11732285.0
66,2021.11,기타연료,인천,13709.0,11732285.0
67,2021.11,총계,인천,1672220.0,11732285.0
68,2021.11,휘발유,광주,309906.0,11732285.0
69,2021.11,경유,광주,266986.0,11732285.0
70,2021.11,엘피지,광주,88968.0,11732285.0
71,2021.11,등유,광주,0.0,11732285.0
72,2021.11,전기,광주,4978.0,11732285.0
73,2021.11,알코올,광주,0.0,11732285.0
74,2021.11,태양열,광주,0.0,11732285.0
75,2021.11,CNG,광주,1269.0,11732285.0
76,2021.11,LNG,광주,0.0,11732285.0
77,2021.11,하이브리드(휘발유+전기),광주,21651.0,11732285.0
78,2021.11,하이브리드(경유+전기),광주,353.0,11732285.0
79,2021.11,하이브리드(LPG+전기),광주,646.0,11732285.0
80,2021.11,하이브리드(CNG+전기),광주,26.0,11732285.0
81,2021.11,하이브리드(LNG+전기),광주,0.0,11732285.0
82,2021.11,수소,광주,890.0,11732285.0
83,2021.11,기타연료,광주,3954.0,11732285.0
84,2021.11,총계,광주,699627.0,11732285.0
85,2021.11,휘발유,대전,339003.0,11732285.0
86,2021.11,경유,대전,248820.0,11732285.0
87,2021.11,엘피지,대전,67761.0,11732285.0
88,2021.11,등유,대전,0.0,11732285.0
89,2021.11,전기,대전,7737.0,11732285.0
90,2021.11,알코올,대전,0.0,11732285.0
91,2021.11,태양열,대전,0.0,11732285.0
92,2021.11,CNG,대전,1542.0,11732285.0
93,2021.11,LNG,대전,0.0,11732285.0
94,2021.11,하이브리드(휘발유+전기),대전,21775.0,11732285.0
95,2021.11,하이브리드(경유+전기),대전,301.0,11732285.0
96,2021.11,하이브리드(LPG+전기),대전,501.0,11732285.0
97,2021.11,하이브리드(CNG+전기),대전,0.0,11732285.0
98,2021.11,하이브리드(LNG+전기),대전,0.0,11732285.0
99,2021.11,수소,대전,866.0,11732285.0
100,2021.11,기타연료,대전,3739.0,11732285.0
101,2021.11,총계,대전,692045.0,11732285.0
102,2021.11,휘발유,울산,294408.0,11732285.0
103,2021.11,경유,울산,220334.0,11732285.0
104,2021.11,엘피지,울산,36480.0,11732285.0
105,2021.11,등유,울산,0.0,11732285.0
106,2021.11,전기,울산,3149.0,11732285.0
107,2021.11,알코올,울산,0.0,11732285.0
108,2021.11,태양열,울산,0.0,11732285.0
109,2021.11,CNG,울산,812.0,11732285.0
110,2021.11,LNG,울산,0.0,11732285.0
111,2021.11,하이브리드(휘발유+전기),울산,17641.0,11732285.0
112,2021.11,하이브리드(경유+전기),울산,156.0,11732285.0
113,2021.11,하이브리드(LPG+전기),울산,468.0,11732285.0
114,2021.11,하이브리드(CNG+전기),울산,46.0,11732285.0
115,2021.11,하이브리드(LNG+전기),울산,0.0,11732285.0
116,2021.11,수소,울산,2198.0,11732285.0
117,2021.11,기타연료,울산,5130.0,11732285.0
118,2021.11,총계,울산,580822.0,11732285.0
119,2021.11,휘발유,세종,92151.0,11732285.0
120,2021.11,경유,세종,65369.0,11732285.0
121,2021.11,엘피지,세종,12890.0,11732285.0
122,2021.11,등유,세종,0.0,11732285.0
123,2021.11,전기,세종,1717.0,11732285.0
124,2021.11,알코올,세종,0.0,11732285.0
125,2021.11,태양열,세종,0.0,11732285.0
126,2021.11,CNG,세종,178.0,11732285.0
127,2021.11,LNG,세종,0.0,11732285.0
128,2021.11,하이브리드(휘발유+전기),세종,9829.0,11732285.0
129,2021.11,하이브리드(경유+전기),세종,116.0,11732285.0
130,2021.11,하이브리드(LPG+전기),세종,149.0,11732285.0
131,2021.11,하이브리드(CNG+전기),세종,27.0,11732285.0
132,2021.11,하이브리드(LNG+전기),세종,0.0,11732285.0
133,2021.11,수소,세종,121.0,11732285.0
134,2021.11,기타연료,세종,1126.0,11732285.0
135,2021.11,총계,세종,183673.0,11732285.0
136,2021.11,휘발유,경기,3017624.0,11732285.0
137,2021.11,경유,경기,2444919.0,11732285.0
138,2021.11,엘피지,경기,406674.0,11732285.0
139,2021.11,등유,경기,1.0,11732285.0
140,2021.11,전기,경기,38563.0,11732285.0
141,2021.11,알코올,경기,0.0,11732285.0
142,2021.11,태양열,경기,1.0,11732285.0
143,2021.11,CNG,경기,8641.0,11732285.0
144,2021.11,LNG,경기,1.0,11732285.0
145,2021.11,하이브리드(휘발유+전기),경기,232466.0,11732285.0
146,2021.11,하이브리드(경유+전기),경기,3128.0,11732285.0
147,2021.11,하이브리드(LPG+전기),경기,3600.0,11732285.0
148,2021.11,하이브리드(CNG+전기),경기,79.0,11732285.0
149,2021.11,하이브리드(LNG+전기),경기,0.0,11732285.0
150,2021.11,수소,경기,3442.0,11732285.0
151,2021.11,기타연료,경기,28786.0,11732285.0
152,2021.11,총계,경기,6187925.0,11732285.0
153,2021.11,휘발유,강원,360348.0,11732285.0
154,2021.11,경유,강원,370839.0,11732285.0
155,2021.11,엘피지,강원,58959.0,11732285.0
156,2021.11,등유,강원,0.0,11732285.0
157,2021.11,전기,강원,7231.0,11732285.0
158,2021.11,알코올,강원,0.0,11732285.0
159,2021.11,태양열,강원,0.0,11732285.0
160,2021.11,CNG,강원,607.0,11732285.0
161,2021.11,LNG,강원,0.0,11732285.0
162,2021.11,하이브리드(휘발유+전기),강원,21797.0,11732285.0
163,2021.11,하이브리드(경유+전기),강원,225.0,11732285.0
164,2021.11,하이브리드(LPG+전기),강원,638.0,11732285.0
165,2021.11,하이브리드(CNG+전기),강원,0.0,11732285.0
166,2021.11,하이브리드(LNG+전기),강원,0.0,11732285.0
167,2021.11,수소,강원,1770.0,11732285.0
168,2021.11,기타연료,강원,4138.0,11732285.0
169,2021.11,총계,강원,826552.0,11732285.0
170,2021.11,휘발유,충북,399367.0,11732285.0
171,2021.11,경유,충북,380495.0,11732285.0
172,2021.11,엘피지,충북,70473.0,11732285.0
173,2021.11,등유,충북,0.0,11732285.0
174,2021.11,전기,충북,7731.0,11732285.0
175,2021.11,알코올,충북,0.0,11732285.0
176,2021.11,태양열,충북,0.0,11732285.0
177,2021.11,CNG,충북,695.0,11732285.0
178,2021.11,LNG,충북,0.0,11732285.0
179,2021.11,하이브리드(휘발유+전기),충북,23357.0,11732285.0
180,2021.11,하이브리드(경유+전기),충북,508.0,11732285.0
181,2021.11,하이브리드(LPG+전기),충북,672.0,11732285.0
182,2021.11,하이브리드(CNG+전기),충북,3.0,11732285.0
183,2021.11,하이브리드(LNG+전기),충북,0.0,11732285.0
184,2021.11,수소,충북,897.0,11732285.0
185,2021.11,기타연료,충북,6684.0,11732285.0
186,2021.11,총계,충북,890882.0,11732285.0
187,2021.11,휘발유,충남,518283.0,11732285.0
188,2021.11,경유,충남,516144.0,11732285.0
189,2021.11,엘피지,충남,88836.0,11732285.0
190,2021.11,등유,충남,0.0,11732285.0
191,2021.11,전기,충남,9836.0,11732285.0
192,2021.11,알코올,충남,0.0,11732285.0
193,2021.11,태양열,충남,0.0,11732285.0
194,2021.11,CNG,충남,564.0,11732285.0
195,2021.11,LNG,충남,2.0,11732285.0
196,2021.11,하이브리드(휘발유+전기),충남,29387.0,11732285.0
197,2021.11,하이브리드(경유+전기),충남,379.0,11732285.0
198,2021.11,하이브리드(LPG+전기),충남,736.0,11732285.0
199,2021.11,하이브리드(CNG+전기),충남,0.0,11732285.0
200,2021.11,하이브리드(LNG+전기),충남,0.0,11732285.0
201,2021.11,수소,충남,780.0,11732285.0
202,2021.11,기타연료,충남,9287.0,11732285.0
203,2021.11,총계,충남,1174234.0,11732285.0
204,2021.11,휘발유,전북,395293.0,11732285.0
205,2021.11,경유,전북,431709.0,11732285.0
206,2021.11,엘피지,전북,93796.0,11732285.0
207,2021.11,등유,전북,0.0,11732285.0
208,2021.11,전기,전북,7147.0,11732285.0
209,2021.11,알코올,전북,0.0,11732285.0
210,2021.11,태양열,전북,0.0,11732285.0
211,2021.11,CNG,전북,958.0,11732285.0
